time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
29.6,-2.251740145715984,0.1894484275486832,-0.4246949022167428,0.2352464027946439,2.251740147001237,1.57079576122529
29.7,-2.252036930061056,0.1896649800752925,-0.424691632448571,0.235026580482554,2.252036931346309,1.570795761197836
29.8,-2.252332352780131,0.1898805001822836,-0.4246883777823882,0.234807805692185,2.252332354065384,1.570795761170495
29.9,-2.252626424608867,0.1900949962546576,-0.4246851381117835,0.2345900699320396,2.25262642589412,1.570795761143266
30,-2.252919156162512,0.1903084765810661,-0.4246819133311419,0.2343733648079365,2.252919157447764,1.570795761116149
30.1,-2.25321055793765,0.1905209493551752,-0.4246787033359283,0.2341576820216176,2.253210559222902,1.570795761089141
30.2,-2.253500640313924,0.1907324226770868,-0.4246755080225171,0.233943013369327,2.253500641599177,1.570795761062244
30.3,-2.253789413555728,0.1909429045547597,-0.4246723272881354,0.2337293507403899,2.253789414840981,1.570795761035455
30.4,-2.254076887813862,0.1911524029053737,-0.4246691610310336,0.23351668611582,2.254076889099115,1.570795761008773
30.5,-2.254363073127164,0.1913609255565518,-0.4246660091502577,0.2333050115670972,2.254363074412417,1.5707957609822
30.6,-2.254647979424115,0.1915684802478097,-0.4246628715457632,0.2330943192546613,2.254647980709368,1.570795760955732
30.7,-2.254931616524405,0.1917750746317211,-0.424659748118529,0.2328846014268322,2.254931617809658,1.57079576092937
30.8,-2.255213994140487,0.1919807162752818,-0.424656638770216,0.2326758504183886,2.25521399542574,1.570795760903114
30.9,-2.25549512187909,0.1921854126610754,-0.4246535434035081,0.2324680586493741,2.255495123164343,1.570795760876961
31,-2.255775009242712,0.1923891711884949,-0.4246504619219422,0.2322612186238757,2.255775010527965,1.570795760850912
31.1,-2.256053665631092,0.1925919991749936,-0.4246473942297939,0.2320553229288294,2.256053666916344,1.570795760824965
31.2,-2.256331100342642,0.1927939038571651,-0.4246443402323052,0.2318503642327983,2.256331101627895,1.570795760799121
31.3,-2.256607322575874,0.1929948923920222,-0.4246412998354572,0.2316463352848075,2.256607323861127,1.570795760773378
31.4,-2.256882341430781,0.1931949718579915,-0.4246382729461402,0.2314432289132924,2.256882342716034,1.570795760747735
31.5,-2.257156165910216,0.193394149256136,-0.4246352594720406,0.231241038024848,2.257156167195468,1.570795760722192
31.6,-2.257428804921227,0.1935924315112061,-0.4246322593216405,0.2310397556032342,2.25742880620648,1.570795760696749
31.7,-2.257700267276389,0.1937898254727202,-0.4246292724042178,0.2308393747082391,2.257700268561642,1.570795760671404
